County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	One Stop	Absentee by Mail	Provisional	Total Votes	Real Precinct	
GUILFORD	11/06/2018	G46	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	202	82	5	0	289	Y	
GUILFORD	11/06/2018	G67	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	91	32	2	0	125	Y	
GUILFORD	11/06/2018	G51	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	159	87	4	0	250	Y	
GUILFORD	11/06/2018	FR1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	284	326	23	2	635	Y	
GUILFORD	11/06/2018	G35	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	76	83	9	1	169	Y	
GUILFORD	11/06/2018	G20	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	178	185	14	2	379	Y	
GUILFORD	11/06/2018	G41A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	125	144	6	1	276	Y	
GUILFORD	11/06/2018	G54	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	186	150	8	0	344	Y	
GUILFORD	11/06/2018	G11	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	115	147	11	2	275	Y	
GUILFORD	11/06/2018	G13	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	121	103	11	0	235	Y	
GUILFORD	11/06/2018	CURBSIDE 2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	0	0	0	0	0	N	
GUILFORD	11/06/2018	CG1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	119	308	20	4	451	Y	
GUILFORD	11/06/2018	ABSENTEE 3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	0	0	0	0	0	N	
GUILFORD	11/06/2018	SUM2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	174	178	5	0	357	Y	
GUILFORD	11/06/2018	NCGR2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	176	199	11	1	387	Y	
GUILFORD	11/06/2018	RC2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	426	289	24	3	742	Y	
GUILFORD	11/06/2018	JAM5	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	95	72	3	0	170	Y	
GUILFORD	11/06/2018	NCLAY1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	200	166	21	0	387	Y	
GUILFORD	11/06/2018	G57	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	118	111	6	1	236	Y	
GUILFORD	11/06/2018	H01	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	124	46	9	0	179	Y	
GUILFORD	11/06/2018	H02	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	126	84	5	0	215	Y	
GUILFORD	11/06/2018	FR3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	136	119	6	0	261	Y	
GUILFORD	11/06/2018	G18	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	91	90	10	0	191	Y	
GUILFORD	11/06/2018	G24	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	118	73	12	0	203	Y	
GUILFORD	11/06/2018	G41B	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	143	160	18	0	321	Y	
GUILFORD	11/06/2018	G58	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	136	83	12	1	232	Y	
GUILFORD	11/06/2018	H16	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	105	64	10	0	179	Y	
GUILFORD	11/06/2018	G70	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	172	90	6	4	272	Y	
GUILFORD	11/06/2018	NCLAY2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	103	100	5	0	208	Y	
GUILFORD	11/06/2018	NCGR1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	255	263	19	1	538	Y	
GUILFORD	11/06/2018	SDRI	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	339	418	52	1	810	Y	
GUILFORD	11/06/2018	G21	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	175	186	30	1	392	Y	
GUILFORD	11/06/2018	G26	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	213	243	18	3	477	Y	
GUILFORD	11/06/2018	FR2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	118	202	13	0	333	Y	
GUILFORD	11/06/2018	G40A1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	162	140	16	0	318	Y	
GUILFORD	11/06/2018	G75	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	101	109	4	2	216	Y	
GUILFORD	11/06/2018	H07	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	46	45	1	2	94	Y	
GUILFORD	11/06/2018	H08	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	67	30	4	0	101	Y	
GUILFORD	11/06/2018	H15	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	126	112	14	1	253	Y	
GUILFORD	11/06/2018	H12	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	76	67	9	0	152	Y	
GUILFORD	11/06/2018	SF2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	123	130	9	0	262	Y	
GUILFORD	11/06/2018	JEF3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	285	264	8	0	557	Y	
GUILFORD	11/06/2018	G02	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	96	52	3	0	151	Y	
GUILFORD	11/06/2018	H26	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	131	199	9	1	340	Y	
GUILFORD	11/06/2018	H23	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	104	90	8	0	202	Y	
GUILFORD	11/06/2018	RC1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	270	270	12	1	553	Y	
GUILFORD	11/06/2018	G30	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	118	168	10	1	297	Y	
GUILFORD	11/06/2018	G32	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	206	203	15	0	424	Y	
GUILFORD	11/06/2018	G33	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	114	156	11	0	281	Y	
GUILFORD	11/06/2018	G06	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	72	80	1	0	153	Y	
GUILFORD	11/06/2018	G42A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	141	217	13	0	371	Y	
GUILFORD	11/06/2018	G64	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	194	189	8	1	392	Y	
GUILFORD	11/06/2018	G61	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	175	111	9	1	296	Y	
GUILFORD	11/06/2018	GIB	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	282	125	8	0	415	Y	
GUILFORD	11/06/2018	H19A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	85	78	4	0	167	Y	
GUILFORD	11/06/2018	PROVISIONAL 2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	Anna Gerringer Amoriello	 	2	0	0	0	0	0	N	
GUILFORD	11/06/2018	RC2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	JEF4	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G70	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G34	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G37	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G36	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	FR2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	JEF3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	JAM2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G18	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	FR3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H28	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H22	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H25	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H03	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H04	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G58	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G24	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G06	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	PG2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	PROVISIONAL 3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	N	
GUILFORD	11/06/2018	MON3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	OR1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	SUM3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	SUM4	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G75	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H08	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H07	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H15	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H19A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H12	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G55	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G52	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G39	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G02	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G72	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H14	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G71	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H11	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	NMAD	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G14	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G42A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G45	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G25	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G28	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G23	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G09	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G44	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	ABSENTEE 3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	N	
GUILFORD	11/06/2018	SCLAY	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	SF3	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	SF4	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H18	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	JAM5	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	MON2A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	NCLAY2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	NCGR1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H24	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H21	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	SUM1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	GIB	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H09	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G41B	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G38	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G61	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G64	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G31	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H05	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	NDRI	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	JEF1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	PROVISIONAL 1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	N	
GUILFORD	11/06/2018	G50	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G67	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G59	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G56	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G53	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G05	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	FEN1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	FR4	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	OR2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	MON1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	NCGR2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G60	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H06	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H13	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H27-A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	H27-B	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	CG1	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G22	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G27	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G40A2	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G41A	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G43	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G48	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G20	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G01	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
GUILFORD	11/06/2018	G07	4	C	GUILFORD SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR	BRANSON RIVES (Write-In)		2	0	0	0	0	0	Y	
